BOROUGH,RESIDENTIAL UNITS,COMMERCIAL UNITS,GROSS SQUARE FEET,LAND SQUARE FEET,YEAR BUILT,LOT,SALE PRICE
Queens,6,0,4725.0,2500.0,1915,8,1525000.0
Queens,4,0,3280.0,2500.0,1930,22,1350000.0
Queens,4,0,2800.0,2500.0,1930,30,1150000.0
Queens,4,0,3000.0,2500.0,1930,64,1450000.0
Queens,4,0,3000.0,2500.0,1930,35,488892.0
Queens,4,0,3000.0,2500.0,1930,35,10.0
Queens,4,0,3900.0,2500.0,1930,2,1320000.0
Queens,6,0,4875.0,2500.0,1930,34,1700000.0
Queens,6,0,4875.0,2500.0,1930,17,147665.0
Queens,6,0,4725.0,2500.0,1930,35,1300000.0
Queens,6,0,4800.0,2450.0,1930,49,1400000.0
Queens,6,0,4875.0,2500.0,1930,23,1586943.0
Queens,6,0,4875.0,2500.0,1930,48,1480000.0
Queens,6,0,4875.0,2250.0,1930,6,1275000.0
Queens,6,0,4875.0,2250.0,1930,6,425000.0
Queens,5,0,3768.0,2025.0,1920,12,2232500.0
Queens,6,0,5610.0,2742.0,1930,29,1500000.0
Queens,6,0,4650.0,2500.0,1930,30,1600000.0
Queens,6,0,5600.0,2742.0,1930,17,1600000.0
Queens,6,0,5600.0,2758.0,1930,34,111200.0
Queens,6,0,5600.0,3142.0,1930,40,1500000.0
Queens,6,0,5600.0,2744.0,1930,12,1700000.0
Queens,6,0,5600.0,2744.0,1930,19,1615000.0
Queens,8,0,5700.0,3458.0,1930,39,3700000.0
Queens,7,0,5600.0,2742.0,1930,57,900000.0
Queens,8,0,5600.0,2742.0,1930,59,900000.0
Queens,6,0,5600.0,2742.0,1930,13,1512500.0
Queens,6,0,5300.0,3003.0,1930,43,1750000.0
Queens,6,0,5600.0,2733.0,1930,44,1420000.0
Queens,6,0,5772.0,2591.0,1930,30,1100000.0
Queens,4,0,3000.0,2500.0,1930,6,1100000.0
Queens,4,0,3000.0,2500.0,1930,60,1350000.0
Queens,4,0,3250.0,2500.0,1930,21,750000.0
Queens,6,0,5600.0,2742.0,1930,38,1300000.0
Queens,6,0,5600.0,2742.0,1930,52,1500000.0
Queens,12,0,5670.0,2700.0,1930,40,1900000.0
Queens,6,0,5175.0,2500.0,1930,29,1325000.0
Queens,4,0,3450.0,2500.0,1930,66,990000.0
Queens,6,0,5700.0,2842.0,1930,35,10.0
Queens,6,0,5610.0,2742.0,1930,67,1325000.0
Queens,6,0,5600.0,2742.0,1930,61,1512500.0
Queens,6,0,5880.0,4325.0,1930,85,1650000.0
Queens,6,0,4772.0,2658.0,1930,75,2613000.0
Queens,6,0,5625.0,2563.0,1906,39,1375000.0
Queens,5,0,3840.0,2250.0,1930,58,1600000.0
Queens,6,0,5940.0,2742.0,1930,126,1465000.0
Queens,6,0,5712.0,2800.0,1930,13,1500000.0
Queens,6,0,5250.0,2500.0,1931,63,1900000.0
Queens,4,0,3100.0,2502.0,1931,50,1330000.0
Queens,6,0,5850.0,2791.0,1931,7,1800000.0
Queens,6,0,4875.0,2502.0,1931,22,1400000.0
Queens,1,0,,,0,1010,390000.0
Queens,1,0,,,2008,1004,440000.0
Queens,1,0,,,2008,1007,456300.0
Queens,1,0,,,2008,1010,456300.0
Queens,1,0,,,2008,1011,485000.0
Queens,1,0,,,2008,1011,456300.0
Queens,1,0,,,2008,1017,456300.0
Queens,1,0,,,2008,1018,456300.0
Queens,1,0,,,2008,1020,450000.0
Queens,1,0,,,2008,1021,450000.0
Queens,1,0,,,2008,1028,456300.0
Queens,1,0,,,0,1007,430000.0
Queens,1,0,,,1918,1020,850000.0
Queens,1,0,,,1930,1008,525000.0
Queens,1,0,,,1930,1012,450000.0
Queens,1,0,,,1930,1016,537863.0
Queens,1,0,,,1930,1024,565000.0
Queens,1,0,,,1930,1027,491416.0
Queens,1,0,,,2013,1003,385320.0
Queens,1,0,,,2013,1006,524398.0
Queens,1,0,,,2013,1011,390000.0
Queens,1,0,,,2013,1012,420000.0
Queens,1,0,,,2013,1025,547818.0
Queens,4,2,5168.0,2500.0,1930,20,10.0
Queens,3,1,3247.0,2500.0,1930,40,1320000.0
Queens,4,3,5000.0,2499.0,1931,62,2530000.0
Queens,4,1,4500.0,2521.0,1931,1,10.0
Queens,4,1,2750.0,2500.0,1927,53,999000.0
Queens,4,1,4725.0,2725.0,1930,1,3000000.0
Queens,1,1,3375.0,2505.0,1931,6,1250000.0
Queens,0,1,2910.0,2488.0,1925,31,387500.0
Queens,0,2,4177.0,20579.0,1922,87,3400000.0
Queens,0,1,1744.0,1744.0,1931,108,550000.0
Queens,0,2,4500.0,4800.0,1930,29,1900000.0
Queens,0,2,7780.0,7908.0,1931,1,1550000.0
Queens,0,0,5600.0,2650.0,1931,62,2550000.0
Queens,0,0,5600.0,2650.0,1931,62,1450000.0
Queens,0,1,200.0,4500.0,1931,1,950000.0
Queens,0,0,,,1930,1028,40000.0
Queens,0,0,,,1930,1037,30000.0
Queens,0,0,,,2013,1030,30000.0
Queens,0,0,,,2013,1031,30000.0
Queens,0,0,,,2013,1032,30000.0
Queens,0,0,,,2013,1033,30000.0
Queens,0,0,,,2013,1034,30000.0
Queens,0,0,,,2013,1036,36500.0
Queens,0,0,,,2013,1037,35000.0
Queens,1,0,420.0,960.0,1920,102,110000.0
Queens,1,0,1332.0,2392.0,2002,20,460000.0
Queens,1,0,1332.0,1889.0,2002,38,425000.0
Queens,1,0,1560.0,2561.0,1910,6,580000.0
Queens,1,0,2300.0,4000.0,1929,16,500000.0
Queens,1,0,920.0,1100.0,1905,43,455000.0
Queens,2,0,2700.0,2793.0,2000,11,457000.0
Queens,2,0,1672.0,2800.0,1905,59,360000.0
Queens,2,0,2445.0,4000.0,1929,52,800000.0
Queens,2,0,1565.0,4000.0,1905,60,715000.0
Queens,2,0,1625.0,4000.0,1905,62,595000.0
Queens,2,0,2396.0,6000.0,1915,30,650000.0
Queens,2,0,2800.0,3600.0,1960,5,700000.0
Queens,2,0,1622.0,3000.0,1915,13,93000.0
Queens,2,0,1800.0,3000.0,1950,33,667000.0
Queens,2,0,3100.0,2700.0,1910,24,225000.0
Queens,2,0,3251.0,4000.0,1929,55,88000.0
Queens,3,0,2750.0,2946.0,1988,1,485000.0
Queens,3,0,2346.0,3150.0,2000,59,525000.0
Queens,3,0,2230.0,3530.0,1910,42,300000.0
Queens,3,0,4456.0,5000.0,1915,24,650000.0
Queens,3,0,2075.0,4000.0,1929,56,860000.0
Queens,1,0,,,2003,1017,325109.0
Queens,1,0,,,2003,1020,360000.0
Queens,1,0,,,0,1002,410400.0
Queens,1,0,,,0,1005,377500.0
Queens,0,0,,5465.0,0,90,355000.0
Queens,0,0,,2000.0,0,25,93000.0
Queens,9,0,5950.0,4880.0,1930,53,600000.0
Queens,9,4,3900.0,19361.0,1930,1,266666.0
Queens,5,1,4500.0,2377.0,1930,2,1066666.0
Queens,9,0,1488.0,5000.0,1930,26,95000.0
Queens,9,0,1488.0,5000.0,1930,26,162000.0
Queens,9,0,1488.0,5000.0,1930,26,150950.0
Queens,10,0,3750.0,8000.0,1930,29,100000.0
Queens,0,0,,,1963,37,185000.0
Queens,0,0,,,1963,37,215000.0
Queens,0,0,,,1961,41,175795.0
Queens,0,0,,,1961,41,136000.0
Queens,0,0,,,1961,41,115000.0
Queens,0,0,,,1961,41,91260.0
Queens,0,0,,,1961,41,160000.0
Queens,0,0,,,1961,41,185000.0
Queens,0,0,,,1959,39,145000.0
Queens,0,0,,,1959,39,145000.0
Queens,0,0,,,1959,39,140000.0
Queens,0,0,,,1963,44,125000.0
Queens,0,0,,,1963,44,105000.0
Queens,0,0,,,1963,44,134000.0
Queens,0,0,,,1954,44,335000.0
Queens,0,0,,,1954,44,149000.0
Queens,0,0,,,1954,44,300000.0
Queens,1,0,,,2006,1024,652500.0
Queens,1,0,,,2006,1029,425000.0
Queens,1,0,,,2006,1032,455000.0
Queens,1,0,,,2007,1023,510000.0
Queens,1,0,,,2007,1024,300000.0
Queens,1,0,,,2005,1003,562000.0
Queens,1,0,,,2005,1014,455000.0
Queens,1,0,,,2005,1027,320000.0
Queens,1,0,,,2005,1064,415000.0
Queens,1,0,,,2005,1066,427000.0
Queens,1,0,,,2005,1077,129000.0
Queens,1,0,,,2005,1080,690000.0
Queens,1,0,,,2005,1091,360000.0
Queens,1,0,,,2007,1026,490000.0
Queens,1,0,,,1928,1003,220000.0
Queens,0,7,8000.0,4016.0,1929,1,1236300.0
Queens,0,2,3060.0,3400.0,1929,23,1000000.0
Queens,0,0,,2444.0,0,8,3000000.0
Queens,0,0,,,0,1121,460000.0
Queens,1,0,1094.0,4000.0,1955,3,210000.0
Queens,1,0,1196.0,4988.0,1965,7,436000.0
Queens,1,0,1300.0,4590.0,1920,32,559000.0
Queens,1,0,919.0,3600.0,1950,270,525000.0
Queens,1,0,837.0,4000.0,1955,21,355000.0
Queens,1,0,837.0,4193.0,1960,3,425000.0
Queens,1,0,1175.0,7120.0,1940,236,535000.0
Queens,1,0,1928.0,4000.0,1920,1,535000.0
Queens,1,0,1616.0,4000.0,1950,44,270750.0
Queens,1,0,1250.0,4000.0,1950,46,250000.0
Queens,1,0,1218.0,4000.0,1950,48,499000.0
Queens,1,0,1208.0,3880.0,1930,9,555000.0
Queens,1,0,1208.0,3880.0,1930,9,235000.0
Queens,1,0,917.0,4000.0,1955,43,540000.0
Queens,1,0,917.0,4000.0,1955,43,305000.0
Queens,1,0,1248.0,3300.0,1930,33,450000.0
Queens,1,0,1188.0,2004.0,1935,20,438800.0
Queens,1,0,1753.0,4000.0,1945,1,464275.0
Queens,1,0,960.0,3000.0,1930,43,365000.0
Queens,1,0,843.0,4000.0,1930,56,440000.0
Queens,1,0,1000.0,4000.0,1950,12,400000.0
Queens,1,0,1378.0,4000.0,1955,25,361000.0
Queens,1,0,1100.0,4000.0,1935,7,380500.0
Queens,1,0,1912.0,3560.0,1955,26,430000.0
Queens,1,0,1170.0,4550.0,1955,63,415000.0
Queens,1,0,1026.0,4000.0,1955,75,390000.0
Queens,1,0,968.0,4000.0,1925,9,480000.0
Queens,1,0,900.0,4000.0,1950,27,485000.0
Queens,1,0,1286.0,3840.0,1945,7,429000.0
Queens,1,0,1032.0,4000.0,1955,47,270000.0
Queens,1,0,1204.0,2500.0,1925,35,455000.0
Queens,1,0,900.0,4400.0,1950,24,380000.0
Queens,1,0,900.0,4400.0,1950,24,250000.0
Queens,1,0,1000.0,3925.0,1960,13,420000.0
Queens,1,0,1385.0,4000.0,1930,9,540000.0
Queens,1,0,1385.0,4000.0,1930,9,250000.0
Queens,1,0,1286.0,3500.0,1935,45,396000.0
Queens,1,0,853.0,3325.0,1935,47,760000.0
Queens,1,0,816.0,3040.0,1935,50,300000.0
Queens,1,0,952.0,2850.0,1920,36,495000.0
Queens,1,0,1368.0,2500.0,1965,62,455000.0
Queens,1,0,1368.0,2500.0,1965,62,315000.0
Queens,1,0,1908.0,2375.0,1965,14,308000.0
Queens,1,0,1908.0,2375.0,1965,15,395000.0
Queens,1,0,2100.0,3400.0,1965,60,485000.0
Queens,1,0,1530.0,1680.0,1960,27,405600.0
Queens,1,0,1054.0,3520.0,1955,31,395000.0
Queens,1,0,1196.0,3800.0,1955,5,464000.0
Queens,1,0,1029.0,3800.0,1930,16,385000.0
Queens,1,0,1390.0,2975.0,1930,21,271100.0
Queens,1,0,1312.0,2535.0,1920,1,435000.0
Queens,1,0,1034.0,4000.0,1950,17,570000.0
Queens,1,0,1120.0,2200.0,1960,26,417000.0
Queens,1,0,2713.0,3000.0,1930,35,715000.0
Queens,1,0,1982.0,5500.0,1925,66,310000.0
Queens,1,0,920.0,4850.0,1930,18,860000.0
Queens,1,0,810.0,2850.0,1935,22,290000.0
Queens,1,0,1000.0,4000.0,1960,56,760000.0
Queens,1,0,1150.0,4000.0,1955,188,10.0
Queens,1,0,1414.0,2008.0,1940,38,295000.0
Queens,1,0,1280.0,2000.0,1940,65,265000.0
Queens,1,0,1544.0,2468.0,1940,5,405000.0
Queens,1,0,1984.0,4242.0,1950,165,410000.0
Queens,1,0,936.0,5334.0,1950,181,375000.0
Queens,1,0,1748.0,3785.0,1925,105,465000.0
Queens,1,0,1310.0,4080.0,1925,17,175000.0
Queens,1,0,1384.0,3000.0,1920,12,320000.0
Queens,1,0,1640.0,3000.0,1925,23,499999.0
Queens,1,0,1640.0,3000.0,1930,42,375000.0
Queens,1,0,840.0,4000.0,1945,5,405000.0
Queens,1,0,944.0,3000.0,1925,22,343000.0
Queens,1,0,1316.0,3000.0,1935,37,455000.0
Queens,1,0,1456.0,3000.0,1935,42,277500.0
Queens,1,0,1185.0,4000.0,1940,16,450000.0
Queens,1,0,1200.0,2000.0,2006,47,445000.0
Queens,1,0,1200.0,2000.0,2006,47,250000.0
Queens,1,0,900.0,4000.0,1945,81,815000.0
Queens,1,0,908.0,1850.0,2005,10,251500.0
Queens,1,1,2412.0,4000.0,1925,49,325000.0
Queens,1,0,1600.0,3605.0,1970,10,460000.0
Queens,1,0,1110.0,4500.0,1960,23,350000.0
Queens,1,0,1998.0,4700.0,1960,33,445000.0
Queens,1,0,1440.0,3000.0,1970,9,400000.0
Queens,1,0,1318.0,5000.0,1945,44,430000.0
Queens,1,0,904.0,1750.0,1920,25,235000.0
Queens,1,0,1501.0,7515.0,1920,13,442000.0
Queens,1,0,1464.0,4000.0,1955,19,422300.0
Queens,1,0,1125.0,4000.0,1955,28,450000.0
Queens,1,0,1125.0,4275.0,1955,47,461500.0
Queens,1,0,1900.0,5008.0,1930,36,900000.0
Queens,1,0,1760.0,2653.0,2004,9,427750.0
Queens,1,0,1296.0,1852.0,2004,17,350000.0
Queens,1,0,1173.0,4000.0,1955,39,440000.0
Queens,1,0,1280.0,5674.0,1955,9,160000.0
Queens,1,0,1304.0,4074.0,1945,58,10.0
Queens,1,0,1304.0,4074.0,1945,58,10.0
Queens,1,0,1440.0,2800.0,1960,51,389000.0
Queens,1,0,1236.0,2600.0,1965,20,469000.0
Queens,1,0,1236.0,2600.0,1965,21,325000.0
Queens,1,0,1236.0,2600.0,1965,26,420000.0
Queens,1,0,1440.0,3916.0,1960,82,465000.0
Queens,1,0,1100.0,4150.0,1970,40,340000.0
Queens,1,0,1156.0,2280.0,1960,57,1.0
Queens,1,0,950.0,4000.0,1953,52,520000.0
Queens,1,0,950.0,4000.0,1953,52,255000.0
Queens,1,0,1936.0,4000.0,1960,18,364000.0
Queens,1,0,1125.0,4000.0,1950,45,502350.0
Queens,1,0,1125.0,4000.0,1950,55,235000.0
Queens,1,0,1125.0,4000.0,1955,57,480000.0
Queens,1,0,1440.0,2467.0,1960,44,488000.0
Queens,1,0,1088.0,2500.0,1955,10,275000.0
Queens,1,0,1125.0,4200.0,1955,49,495000.0
Queens,1,0,988.0,3760.0,1960,94,375000.0
Queens,1,0,1125.0,4500.0,1950,25,440000.0
Queens,1,0,1125.0,4500.0,1950,73,510000.0
Queens,2,0,1125.0,3900.0,1955,50,780000.0
Queens,1,0,1216.0,2667.0,1950,51,440000.0
Queens,1,0,1520.0,1470.0,1996,2,396700.0
Queens,1,0,2000.0,2850.0,2007,50,658368.0
Queens,1,0,2250.0,4280.0,1955,98,799000.0
Queens,1,0,2250.0,4280.0,1955,98,335000.0
Queens,1,0,2043.0,2725.0,1965,12,490000.0
Queens,1,0,2043.0,2700.0,1965,17,433000.0
Queens,1,0,1000.0,4000.0,1940,19,400000.0
Queens,1,0,1532.0,2520.0,2006,24,500.0
Queens,1,0,1246.0,1890.0,1925,21,250000.0
Queens,1,0,978.0,4000.0,1945,20,385000.0
Queens,1,0,1025.0,4000.0,1955,22,375000.0
Queens,1,0,1025.0,4000.0,1955,48,470000.0
Queens,1,0,1182.0,5292.0,1950,15,285000.0
Queens,1,0,984.0,4000.0,1955,66,470000.0
Queens,1,0,1025.0,5980.0,1955,115,412000.0
Queens,1,0,612.0,1892.0,1925,192,220000.0
Queens,2,0,1251.0,2250.0,1945,328,380000.0
Queens,2,0,1484.0,2300.0,1920,116,660000.0
Queens,2,0,1484.0,2300.0,1920,116,305000.0
Queens,2,0,2250.0,4000.0,1925,48,100.0
Queens,2,0,2000.0,2154.0,1930,47,340000.0
Queens,2,0,2634.0,5655.0,1930,22,835000.0
Queens,2,0,2450.0,6348.0,1997,8,695000.0
Queens,2,0,2752.0,3800.0,1960,62,762000.0
Queens,2,0,2752.0,3800.0,1960,62,415000.0
Queens,2,0,2288.0,3240.0,1965,10,660000.0
Queens,2,0,2288.0,3420.0,1965,46,595000.0
Queens,2,0,2392.0,3803.0,1996,19,750000.0
Queens,2,0,1840.0,3000.0,2011,34,650000.0
Queens,2,0,2392.0,4000.0,1950,14,668481.0
Queens,2,0,2392.0,4000.0,1950,14,614918.0
Queens,2,0,2200.0,4000.0,1950,5,279000.0
Queens,2,0,1610.0,4000.0,1955,37,492450.0
Queens,2,0,1415.0,2850.0,1935,28,518500.0
Queens,2,0,1610.0,3000.0,1925,32,699000.0
Queens,2,0,1610.0,3000.0,1925,32,260000.0
Queens,2,0,2100.0,2680.0,1960,55,690000.0
Queens,2,0,2450.0,3800.0,1955,7,500000.0
Queens,2,0,1930.0,5600.0,1950,41,475000.0
Queens,2,0,1228.0,2850.0,1925,10,365000.0
Queens,2,0,,4121.0,2016,62,753000.0
Queens,2,0,,4050.0,2016,63,768778.0
Queens,2,0,2303.0,5400.0,1935,65,660000.0
Queens,2,0,2000.0,3600.0,1945,59,700000.0
Queens,2,0,2000.0,4000.0,1955,20,465000.0
Queens,2,0,444.0,4000.0,1920,77,810000.0
Queens,2,0,2000.0,4000.0,1950,96,645000.0
Queens,2,0,2208.0,2688.0,1960,203,180000.0
Queens,2,0,1738.0,3000.0,1997,21,570000.0
Queens,2,0,2340.0,4000.0,1988,47,685000.0
Queens,2,0,988.0,3000.0,1950,3,535000.0
Queens,2,0,988.0,3000.0,1950,3,187000.0
Queens,2,0,1671.0,4000.0,1925,4,1000.0
Queens,2,0,1671.0,4000.0,1925,4,629463.0
Queens,2,0,2322.0,3000.0,1996,25,635000.0
Queens,2,0,2679.0,4536.0,1950,169,425000.0
Queens,2,0,1800.0,4297.0,1910,219,670000.0
Queens,2,0,1800.0,3000.0,2004,52,500000.0
Queens,2,0,1358.0,3900.0,1925,38,330000.0
Queens,2,0,1328.0,5155.0,1950,113,589000.0
Queens,2,0,1554.0,3000.0,1925,26,400000.0
Queens,2,0,1310.0,4890.0,1925,9,424990.0
Queens,2,0,1624.0,3000.0,1925,67,460000.0
Queens,2,0,1624.0,3000.0,1925,74,525000.0
Queens,2,0,1672.0,3000.0,1930,19,515000.0
Queens,2,0,1640.0,4000.0,1925,24,510000.0
Queens,2,0,1624.0,3000.0,1925,48,180000.0
Queens,2,0,1624.0,4000.0,1930,31,290000.0
Queens,2,0,1505.0,4000.0,1930,31,680000.0
Queens,2,0,1505.0,4000.0,1930,31,360000.0
Queens,2,0,1094.0,5000.0,1950,59,414119.0
Queens,2,0,1644.0,4000.0,1920,60,588000.0
Queens,2,0,1596.0,3000.0,1920,73,404586.0
Queens,2,0,1624.0,3000.0,1928,24,317000.0
Queens,2,0,1596.0,3000.0,1940,41,100.0
Queens,2,0,2134.0,3000.0,2007,82,575000.0
Queens,2,0,974.0,4000.0,1945,43,790000.0
Queens,2,0,2400.0,4500.0,1970,57,525000.0
Queens,2,0,2937.0,3600.0,1955,37,675000.0
Queens,2,0,2422.0,4504.0,2014,35,725000.0
Queens,2,0,1360.0,2500.0,2007,58,450000.0
Queens,2,0,1987.0,5000.0,1920,1,572000.0
Queens,2,0,1310.0,5000.0,1925,48,535000.0
Queens,2,0,2574.0,6215.0,1925,1,250000.0
Queens,2,0,1664.0,2500.0,1925,12,450000.0
Queens,2,0,1440.0,1775.0,1955,49,420000.0
Queens,2,0,2050.0,4984.0,2002,30,162500.0
Queens,2,0,1424.0,7746.0,1930,60,380000.0
Queens,2,0,1235.0,2886.0,1950,6,507631.0
Queens,2,0,1836.0,4095.0,1957,30,750000.0
Queens,2,0,1584.0,2205.0,2006,30,655000.0
Queens,2,0,2750.0,4000.0,1960,57,740000.0
Queens,2,0,2420.0,4000.0,1960,11,600392.0
Queens,2,0,2937.0,3500.0,1960,37,780000.0
Queens,2,0,2350.0,3420.0,1970,44,742500.0
Queens,2,0,1880.0,2600.0,1960,9,490000.0
Queens,2,0,2200.0,3640.0,2016,40,775000.0
Queens,2,0,2794.0,2990.0,1925,38,594000.0
Queens,2,0,1800.0,2500.0,1965,30,375000.0
Queens,2,0,2248.0,3863.0,1989,48,740000.0
Queens,2,0,2640.0,5793.0,1980,109,645000.0
Queens,2,0,2368.0,5000.0,2003,65,720000.0
Queens,2,0,1760.0,2430.0,1960,7,486000.0
Queens,2,0,1760.0,2430.0,1960,8,550000.0
Queens,2,0,1880.0,2583.0,1960,9,635000.0
Queens,2,0,2163.0,2975.0,1960,43,275000.0
Queens,2,0,2400.0,4000.0,1940,22,770000.0
Queens,2,0,2250.0,5000.0,1965,44,690000.0
Queens,2,0,2081.0,3000.0,1970,55,645000.0
Queens,2,0,1680.0,2600.0,1950,73,473500.0
Queens,2,0,1880.0,2500.0,1960,60,350000.0
Queens,2,0,1880.0,2500.0,1960,13,488250.0
Queens,2,0,2717.0,2900.0,1960,22,600000.0
Queens,2,0,2280.0,7325.0,1960,46,240000.0
Queens,2,0,2875.0,3542.0,1965,21,718000.0
Queens,2,0,2365.0,3542.0,1965,25,345000.0
Queens,2,0,1800.0,4067.0,1950,40,699000.0
Queens,2,0,1648.0,4000.0,1925,131,405000.0
Queens,2,0,2568.0,3500.0,2002,48,650000.0
Queens,2,0,2444.0,4000.0,1960,48,243000.0
Queens,2,0,2208.0,2230.0,1996,27,695000.0
Queens,2,0,2208.0,2230.0,1996,27,375000.0
Queens,2,0,2208.0,2230.0,1996,31,650000.0
Queens,2,0,2484.0,3800.0,1960,14,720000.0
Queens,2,0,2162.0,3003.0,1960,34,455000.0
Queens,2,0,2712.0,5200.0,1960,75,750000.0
Queens,2,0,3250.0,3100.0,1970,10,695000.0
Queens,2,0,2025.0,2835.0,1970,45,546131.0
Queens,2,0,1410.0,4000.0,1930,18,755000.0
Queens,2,0,3091.0,3872.0,1960,27,685000.0
Queens,2,0,2300.0,4000.0,2007,13,679000.0
Queens,2,0,1500.0,3000.0,1987,47,81600.0
Queens,2,0,2316.0,3737.0,1960,5,695000.0
Queens,2,0,2316.0,3737.0,1960,5,448000.0
Queens,2,0,2200.0,3724.0,1990,56,765000.0
Queens,2,0,2200.0,3724.0,1990,56,265000.0
Queens,2,0,1443.0,3784.0,1955,85,620000.0
Queens,2,0,3375.0,4080.0,1955,94,440000.0
Queens,2,0,2200.0,4000.0,1955,40,512703.0
Queens,2,0,1025.0,4000.0,1960,5,780000.0
Queens,2,0,2024.0,3000.0,1960,55,558000.0
Queens,2,0,2024.0,3000.0,1960,61,615000.0
Queens,2,0,1720.0,2895.0,2007,70,647900.0
Queens,2,0,2232.0,4000.0,1960,17,654000.0
Queens,2,0,2340.0,4033.0,1950,41,595000.0
Queens,2,0,2340.0,4033.0,1950,41,440000.0
Queens,2,0,2200.0,4360.0,1930,62,639000.0
Queens,2,0,2538.0,4000.0,1987,67,475000.0
Queens,2,0,2359.0,3780.0,1930,52,595000.0
Queens,2,0,2478.0,3780.0,2007,59,684000.0
Queens,2,0,2300.0,3059.0,1955,58,709000.0
Queens,2,0,2695.0,3051.0,1950,6,520000.0
Queens,2,0,966.0,2700.0,1950,50,410000.0
Queens,2,0,2386.0,4000.0,1955,10,461250.0
Queens,2,0,1201.0,4000.0,1950,18,499990.0
Queens,2,0,2400.0,4000.0,1950,14,772000.0
Queens,2,0,1060.0,4000.0,1950,28,765000.0
Queens,2,0,1360.0,4000.0,1950,32,759000.0
Queens,2,0,2100.0,4200.0,1960,6,525000.0
Queens,2,0,2580.0,4840.0,1950,70,804167.0
Queens,2,0,2350.0,4000.0,1950,82,575000.0
Queens,3,0,2288.0,3888.0,1965,21,500000.0
Queens,3,0,3150.0,4342.0,1965,2,700000.0
Queens,3,0,1688.0,3000.0,1925,27,480000.0
Queens,3,0,1640.0,3000.0,1925,71,550000.0
Queens,3,0,2400.0,4000.0,1974,29,1.0
Queens,3,0,2090.0,3766.0,1986,14,100.0
Queens,3,0,3975.0,4160.0,1955,9,450000.0
Queens,3,0,2324.0,2975.0,1960,50,745000.0
Queens,3,0,1232.0,3072.0,1905,105,499000.0
Queens,1,0,,,0,1017,390000.0
Queens,0,0,,1064.0,0,39,445000.0
Queens,0,0,,2000.0,0,15,410000.0
Queens,0,0,,10170.0,0,11,10000.0
Queens,0,0,,1260.0,0,50,1000.0
Queens,0,7,5700.0,7500.0,1931,9,1450000.0
Queens,2,1,5456.0,4602.0,1920,10,875000.0
Queens,1,1,2140.0,2079.0,1925,38,600000.0
Queens,1,1,3370.0,4224.0,1960,70,540000.0
Queens,0,0,,4940.0,0,28,240000.0
Queens,1,0,896.0,2000.0,1920,15,190000.0
Queens,1,0,1224.0,2300.0,1955,138,171000.0
Queens,1,0,1120.0,2000.0,1950,40,370000.0
Queens,1,0,1120.0,2000.0,1920,19,320402.0
Queens,1,0,1120.0,2000.0,1920,28,444000.0
Queens,1,0,1536.0,2500.0,1920,20,285000.0
Queens,1,0,868.0,1400.0,1925,42,325000.0
Queens,1,0,868.0,1408.0,1925,50,342500.0
Queens,1,0,868.0,1408.0,1925,53,270000.0
Queens,1,0,1068.0,1408.0,1925,63,377000.0
Queens,1,0,1068.0,1408.0,1925,63,140500.0
Queens,1,0,928.0,1600.0,1930,54,370000.0
Queens,1,0,928.0,1600.0,1930,60,250000.0
Queens,1,0,928.0,1600.0,1930,62,362100.0
Queens,1,0,1500.0,2000.0,1925,20,220000.0
Queens,1,0,896.0,2000.0,1925,21,214000.0
Queens,1,0,896.0,2000.0,1925,50,335000.0
Queens,1,0,896.0,2000.0,1925,54,200000.0
Queens,1,0,784.0,2000.0,1930,12,1000.0
Queens,1,0,1106.0,2000.0,1930,21,446160.0
Queens,1,0,891.0,4000.0,1920,9,860000.0
Queens,1,0,914.0,2000.0,1915,29,312500.0
Queens,1,0,1120.0,2000.0,1915,30,449000.0
Queens,1,0,914.0,2000.0,1915,45,367500.0
Queens,1,0,914.0,2000.0,1915,46,320000.0
Queens,1,0,914.0,2000.0,1915,53,272500.0
Queens,1,0,1273.0,2358.0,1925,48,185000.0
Queens,1,0,1120.0,3000.0,1955,43,290000.0
Queens,1,0,1232.0,2000.0,1930,3,105000.0
Queens,1,0,882.0,2000.0,1930,48,230000.0
Queens,1,0,1088.0,2300.0,1920,99,420000.0
Queens,1,0,1584.0,2500.0,1920,29,430000.0
Queens,1,0,1043.0,2496.0,1920,115,295955.0
Queens,1,0,952.0,2028.0,1930,80,420000.0
Queens,1,0,966.0,1995.0,1930,16,465000.0
Queens,1,0,966.0,1995.0,1930,16,200000.0
Queens,1,0,1152.0,2185.0,1920,45,480000.0
Queens,1,0,1152.0,2185.0,1920,45,290000.0
Queens,1,0,1020.0,4000.0,1945,86,790000.0
Queens,1,0,1520.0,2400.0,1950,264,435000.0
Queens,1,0,1120.0,4000.0,1920,15,367500.0
Queens,1,0,1576.0,2300.0,1930,12,175000.0
Queens,1,0,1264.0,1815.0,1920,211,433500.0
Queens,1,0,1280.0,2300.0,1935,234,499999.0
Queens,1,0,1248.0,1800.0,1925,264,380000.0
Queens,1,0,1170.0,2000.0,1920,280,400000.0
Queens,1,0,1360.0,2250.0,1920,46,225615.0
Queens,1,0,1568.0,2650.0,1930,66,325000.0
Queens,1,0,1552.0,2400.0,1930,16,541114.0
Queens,1,0,1040.0,2375.0,1930,18,250000.0
Queens,1,0,1303.0,2375.0,1930,23,150000.0
